user_id	tag_id	readtime	
9	106	0.304	
9	107	0.209	
9	108	0.093	
9	109	0.075	
9	110	0.404	
9	111	0.084	
9	112	0.136	
9	113	0.172	
9	114	0.044	
9	115	0.117	
9	116	0.426	
9	117	0.461	
9	118	0.362	
9	119	0.074	
9	120	0.208	
9	121	0.371	
9	122	0.073	
9	123	0.008	
9	124	0.343	
9	125	0.14	
9	126	0.006	
9	127	0.285	
9	128	0.007	
9	129	0.19	
9	130	0.115	
9	131	0.206	
9	132	0.469	
9	133	0.242	
9	134	0.14	
9	135	0.029	
9	136	0.345	
9	137	0.165	
9	138	0.318	
9	139	0.313	
9	140	0.436	
9	141	0.471	
9	142	0.241	
9	143	0.453	
9	144	0.054	
9	145	0.248	
9	146	0.049	
9	147	0.251	
9	148	0.264	
9	149	0.109	
9	150	0.142	
9	151	0.396	
9	152	0.252	
9	153	0.216	
9	154	0.124	
9	155	0.343	
9	156	0.021	
9	157	0.163	
9	158	0.356	
9	159	0.308	
9	160	0.134	
9	161	0	
9	162	0.374	
9	163	0.007	
9	164	0.326	
9	165	0.05	
9	166	0.175	
9	167	0.101	
9	168	0.444	
9	169	0.377	
9	170	0.34	
9	171	0.332	
9	172	0.454	
9	173	0.24	
9	174	0.057	
9	175	0.181	
9	176	0.079	
9	177	0.219	
9	178	0.194	
9	179	0.077	
9	180	0.311	
9	181	0.497	
10	1	0.082	
10	2	0.39	
10	3	0.043	
10	4	0.205	
10	5	0.063	
10	6	0.419	
10	7	0.163	
10	8	0.192	
10	9	0.335	
10	10	0.154	
10	11	0.127	
10	12	0.294	
10	13	0.088	
10	14	0.196	
10	15	0.475	
10	16	0.028	
10	17	0.364	
10	18	0.47	
10	19	0.202	
10	20	0.2	
10	21	0.339	
10	22	0.34	
10	23	0.078	
10	24	0.49	
10	25	0.289	
10	26	0.024	
10	27	0.366	
10	28	0.328	
10	29	0.299	
10	30	0.316	
10	31	0.143	
10	32	0.306	
10	33	0.398	
10	34	0.443	
10	35	0.033	
10	36	0.218	
10	37	0.378	
10	38	0.352	
10	39	0.074	
10	40	0.494	
10	41	0.32	
10	42	0.252	
10	43	0.302	
10	44	0.412	
10	45	0.316	
10	46	0.216	
10	47	0.471	
10	48	0.397	
10	49	0.199	
10	50	0.488	
10	51	0.016	
10	52	0.257	
10	53	0.078	
10	54	0.365	
10	55	0.353	
10	56	0.467	
10	57	0.15	
10	58	0.26	
10	59	0.365	
10	60	0.416	
10	61	0.306	
10	62	0.352	
10	63	0.321	
10	64	0.424	
10	65	0.381	
10	66	0.495	
10	67	0.404	
10	68	0.328	
10	69	0.034	
10	70	0.113	
10	71	0.43	
10	72	0.215	
10	73	0.272	
10	74	0.312	
10	75	0.007	
10	76	0.301	
10	77	0.304	
10	78	0.465	
10	79	0.384	
10	80	0.015	
10	81	0.099	
10	82	0.068	
10	83	0.258	
10	84	0.262	
10	85	0.45	
10	86	0.248	
10	87	0.255	
10	88	0.26	
10	89	0.339	
10	90	0.429	
10	91	0.35	
10	92	0.147	
10	93	0.063	
10	94	0.462	
10	95	0.056	
10	96	0.316	
10	97	0.273	
10	98	0.362	
10	99	0.417	
10	100	0.185	
10	101	0.301	
10	102	0.269	
10	103	0.348	
10	104	0.093	
10	105	0.478	
10	106	0.064	
10	107	0.173	
10	108	0.41	
10	109	0.254	
10	110	0.314	
10	111	0.085	
10	112	0.261	
10	113	0.304	
10	114	0.412	
10	115	0.374	
10	116	0.163	
10	117	0.036	
10	118	0.49	
10	119	0.398	
10	120	0.458	
10	121	0.391	
10	122	0.027	
10	123	0.179	
10	124	0.314	
10	125	0.43	
10	126	0.155	
10	127	0.345	
10	128	0.24	
10	129	0.104	
10	130	0.067	
10	131	0.44	
10	132	0.146	
10	133	0.093	
10	134	0.45	
10	135	0.054	
10	136	0.458	
10	137	0.063	
10	138	0.167	
10	139	0.352	
10	140	0.341	
10	141	0.336	
10	142	0.072	
10	143	0.433	
10	144	0.126	
10	145	0.215	
10	146	0.36	
10	147	0.355	
10	148	0.165	
10	149	0.136	
10	150	0.204	
10	151	0.156	
10	152	0.285	
10	153	0.423	
10	154	0.062	
10	155	0.273	
10	156	0.031	
10	157	0.2	
10	158	0.48	
10	159	0.221	
10	160	0.303	
10	161	0.225	
10	162	0.352	
10	163	0.082	
10	164	0.128	
10	165	0.284	
10	166	0.149	
10	167	0.225	
10	168	0.331	
10	169	0.133	
10	170	0.01	
10	171	0.059	
10	172	0.319	
10	173	0.031	
10	174	0.343	
10	175	0.022	
10	176	0.101	
10	177	0.293	
10	178	0.27	
10	179	0.17	
10	180	0.125	
10	181	0.152	
11	1	0.195	
11	2	0.402	
11	3	0.352	
11	4	0.147	
11	5	0.179	
11	6	0.46	
11	7	0.017	
11	8	0.226	
11	9	0.305	
11	10	0.414	
11	11	0.342	
11	12	0.097	
11	13	0.461	
11	14	0.493	
11	15	0.375	
11	16	0.351	
11	17	0.282	
11	18	0.272	
11	19	0.095	
11	20	0	
11	21	0.44	
11	22	0.219	
11	23	0.166	
11	24	0.428	
11	25	0.284	
11	26	0.423	
11	27	0.062	
11	28	0.211	
11	29	0.4	
11	30	0.202	
11	31	0.352	
11	32	0.086	
11	33	0.309	
11	34	0.227	
11	35	0.497	
11	36	0.244	
11	37	0.151	
11	38	0.114	
11	39	0.277	
11	40	0.253	
11	41	0.306	
11	42	0.469	
11	43	0.169	
11	44	0.113	
11	45	0.494	
11	46	0.048	
11	47	0.3	
11	48	0.182	
11	49	0.135	
11	50	0.115	
11	51	0.073	
11	52	0.389	
11	53	0.054	
11	54	0.442	
11	55	0.126	
11	56	0.317	
11	57	0.217	
11	58	0.223	
11	59	0.03	
11	60	0.496	
11	61	0.384	
11	62	0.188	
11	63	0.269	
11	64	0.009	
11	65	0.327	
11	66	0.374	
11	67	0.416	
11	68	0.361	
11	69	0.433	
11	70	0.286	
11	71	0.142	
11	72	0.15	
11	73	0.48	
11	74	0.313	
11	75	0.498	
11	76	0.186	
11	77	0.263	
11	78	0.232	
11	79	0.066	
11	80	0.443	
11	81	0.276	
11	82	0.053	
11	83	0.273	
11	84	0.391	
11	85	0.193	
11	86	0.001	
11	87	0.487	
11	88	0	
11	89	0.197	
11	90	0.206	
11	91	0.045	
11	92	0.383	
11	93	0.359	
11	94	0.224	
11	95	0	
11	96	0.243	
11	97	0.351	
11	98	0.275	
11	99	0.187	
11	100	0.193	
11	101	0.29	
11	102	0.175	
11	103	0.203	
11	104	0.445	
11	105	0.085	
11	106	0.11	
11	107	0.354	
11	108	0.093	
11	109	0.337	
11	110	0.406	
11	111	0.004	
11	112	0.085	
11	113	0.433	
11	114	0.401	
11	115	0.241	
11	116	0.107	
11	117	0.026	
11	118	0.42	
11	119	0.332	
11	120	0.062	
11	121	0.039	
11	122	0.194	
11	123	0.404	
11	124	0.027	
11	125	0.269	
11	126	0.3	
11	127	0.026	
11	128	0.265	
11	129	0.091	
11	130	0.174	
11	131	0.062	
11	132	0.004	
11	133	0.329	
11	134	0.485	
11	135	0.121	
11	136	0.32	
11	137	0.016	
11	138	0.152	
11	139	0.316	
11	140	0.081	
11	141	0.413	
11	142	0.419	
11	143	0.236	
11	144	0.113	
11	145	0.104	
11	146	0.087	
11	147	0.371	
11	148	0.41	
11	149	0.46	
11	150	0.361	
11	151	0.031	
11	152	0.08	
11	153	0.321	
11	154	0.401	
11	155	0.223	
11	156	0.215	
11	157	0.264	
11	158	0.377	
11	159	0.012	
11	160	0.139	
11	161	0.254	
11	162	0.246	
11	163	0.303	
11	164	0.143	
11	165	0.082	
11	166	0.402	
11	167	0.163	
11	168	0.213	
11	169	0.025	
11	170	0.215	
11	171	0.264	
11	172	0.054	
11	173	0.474	
11	174	0.198	
11	175	0.24	
11	176	0.226	
11	177	0.285	
11	178	0.025	
11	179	0.057	
11	180	0.36	
11	181	0.365	
12	1	0.233	
12	2	0.081	
12	3	0.216	
12	4	0.274	
12	5	0.255	
12	6	0.083	
12	7	0.135	
12	8	0.091	
12	9	0.244	
12	10	0.484	
12	11	0.126	
12	12	0.077	
12	13	0.392	
12	14	0.182	
12	15	0.295	
12	16	0.448	
12	17	0.38	
12	18	0.085	
12	19	0.372	
12	20	0.354	
12	21	0.114	
12	22	0.09	
12	23	0.146	
12	24	0.12	
12	25	0.251	
12	26	0.023	
12	27	0.067	
12	28	0.24	
12	29	0.476	
12	30	0.28	
12	31	0.258	
12	32	0.394	
12	33	0.085	
12	34	0.178	
12	35	0.177	
12	36	0.18	
12	37	0.326	
12	38	0.041	
12	39	0.471	
12	40	0.056	
12	41	0.462	
12	42	0.032	
12	43	0.385	
12	44	0.104	
12	45	0.055	
12	46	0.396	
12	47	0.413	
12	48	0.154	
12	49	0.148	
12	50	0.295	
12	51	0.28	
12	52	0.278	
12	53	0.09	
12	54	0.499	
12	55	0.199	
12	56	0.273	
12	57	0.354	
12	58	0.005	
12	59	0.092	
12	60	0.115	
12	61	0.363	
12	62	0.262	
12	63	0.303	
12	64	0.023	
12	65	0.144	
12	66	0.165	
12	67	0.495	
12	68	0.341	
12	69	0.13	
12	70	0.151	
12	71	0.325	
12	72	0.393	
12	73	0.333	
12	74	0.336	
12	75	0.218	
12	76	0.228	
12	77	0.214	
12	78	0.04	
12	79	0.49	
12	80	0.284	
12	81	0.031	
12	82	0.45	
12	83	0.363	
12	84	0.358	
12	85	0.182	
12	86	0.077	
12	87	0.434	
12	88	0.448	
12	89	0.334	
12	90	0.195	
12	91	0.25	
12	92	0.028	
12	93	0.292	
12	94	0.419	
12	95	0.268	
12	96	0.14	
12	97	0.383	
12	98	0.365	
12	99	0.128	
12	100	0.082	
12	101	0.429	
12	102	0.141	
12	103	0.04	
12	104	0.087	
12	105	0.312	
12	106	0.188	
12	107	0.302	
12	108	0.159	
12	109	0.049	
12	110	0.219	
12	111	0.069	
12	112	0.099	
12	113	0.226	
12	114	0.139	
12	115	0.267	
12	116	0.147	
12	117	0.056	
12	118	0.395	
12	119	0.196	
12	120	0.345	
12	121	0.129	
12	122	0.121	
12	123	0.155	
12	124	0.262	
12	125	0.016	
12	126	0.46	
12	127	0.007	
12	128	0.288	
12	129	0.388	
12	130	0.289	
12	131	0.219	
12	132	0.297	
12	133	0.5	
12	134	0.285	
12	135	0.212	
12	136	0.333	
12	137	0.067	
12	138	0.241	
12	139	0.232	
12	140	0.089	
12	141	0.23	
12	142	0.151	
12	143	0.347	
12	144	0.127	
12	145	0.189	
12	146	0.231	
12	147	0.121	
12	148	0.453	
12	149	0.42	
12	150	0.484	
12	151	0.399	
12	152	0.119	
12	153	0.319	
12	154	0.176	
12	155	0.326	
12	156	0.43	
12	157	0.215	
12	158	0.142	
12	159	0.348	
12	160	0.269	
12	161	0.387	
12	162	0.258	
12	163	0.451	
12	164	0.362	
12	165	0.356	
12	166	0.095	
12	167	0.311	
12	168	0.364	
12	169	0.454	
12	170	0.054	
12	171	0.051	
12	172	0.274	
12	173	0.481	
12	174	0.334	
12	175	0.198	
12	176	0.28	
12	177	0.161	
12	178	0.469	
12	179	0.374	
12	180	0.415	
12	181	0.079	
13	1	0.034	
13	2	0.228	
13	3	0.239	
13	4	0.248	
13	5	0.047	
13	6	0.219	
13	7	0.371	
13	8	0.143	
13	9	0.361	
13	10	0.457	
13	11	0.256	
13	12	0.204	
13	13	0.105	
13	14	0.484	
13	15	0.199	
13	16	0.246	
13	17	0.472	
13	18	0.024	
13	19	0.212	
13	20	0.198	
13	21	0.416	
13	22	0.001	
13	23	0.422	
13	24	0.353	
13	25	0.442	
13	26	0.039	
13	27	0.465	
13	28	0.176	
13	29	0.159	
13	30	0.409	
13	31	0.026	
13	32	0.005	
13	33	0.187	
13	34	0.248	
13	35	0.266	
13	36	0.256	
13	37	0.397	
13	38	0.253	
13	39	0.227	
13	40	0.028	
13	41	0.397	
13	42	0.34	
13	43	0.307	
13	44	0.451	
13	45	0.249	
13	46	0.477	
13	47	0.37	
13	48	0.015	
13	49	0.144	
13	50	0.091	
13	51	0.045	
13	52	0.309	
13	53	0.003	
13	54	0.353	
13	55	0.313	
13	56	0.226	
13	57	0.021	
13	58	0.021	
13	59	0.47	
13	60	0.404	
13	61	0.43	
13	62	0.184	
13	63	0.39	
13	64	0.149	
13	65	0.172	
13	66	0.382	
13	67	0.048	
13	68	0.374	
13	69	0.198	
13	70	0.118	
13	71	0.454	
13	72	0.222	
13	73	0.49	
13	74	0.211	
13	75	0.463	
13	76	0.315	
13	77	0.051	
13	78	0.171	
13	79	0.068	
13	80	0.189	
13	81	0.155	
13	82	0.452	
13	83	0.195	
13	84	0.355	
13	85	0.01	
13	86	0.394	
13	87	0.172	
13	88	0.059	
13	89	0.036	
13	90	0.241	
13	91	0.235	
13	92	0.29	
13	93	0.354	
13	94	0.054	
13	95	0.155	
13	96	0.169	
13	97	0.435	
13	98	0.368	
13	99	0.454	
13	100	0.077	
13	101	0.003	
13	102	0.199	
13	103	0.429	
13	104	0.283	
13	105	0.061	
13	106	0.272	
13	107	0.174	
13	108	0.271	
13	109	0.065	
13	110	0.249	
13	111	0.266	
13	112	0.24	
13	113	0.012	
13	114	0.396	
13	115	0.48	
13	116	0.12	
13	117	0.365	
13	118	0.341	
13	119	0.301	
13	120	0.304	
13	121	0.137	
13	122	0.474	
13	123	0.147	
13	124	0.305	
13	125	0.344	
13	126	0.137	
13	127	0.003	
13	128	0.432	
13	129	0.252	
13	130	0.087	
13	131	0.292	
13	132	0.468	
13	133	0.12	
13	134	0.313	
13	135	0.331	
13	136	0.19	
13	137	0.43	
13	138	0.325	
13	139	0.398	
13	140	0.19	
13	141	0.378	
13	142	0.381	
13	143	0.242	
13	144	0.224	
13	145	0.347	
13	146	0.183	
13	147	0.396	
13	148	0.066	
13	149	0.011	
13	150	0.122	
13	151	0.178	
13	152	0.327	
13	153	0.138	
13	154	0.359	
13	155	0.143	
13	156	0.256	
13	157	0.492	
13	158	0.452	
13	159	0.373	
13	160	0.238	
13	161	0.034	
13	162	0.17	
13	163	0.088	
13	164	0.464	
13	165	0.37	
13	166	0.362	
13	167	0.073	
13	168	0.243	
13	169	0.328	
13	170	0.164	
13	171	0.092	
13	172	0.06	
13	173	0.103	
13	174	0.269	
13	175	0.035	
13	176	0.461	
13	177	0.094	
13	178	0.109	
13	179	0.345	
13	180	0.106	
13	181	0.233	
14	1	0.402	
14	2	0.199	
14	3	0.221	
14	4	0.319	
14	5	0.494	
14	6	0.143	
14	7	0.101	
14	8	0.261	
14	9	0.287	
14	10	0.266	
14	11	0.21	
14	12	0.289	
14	13	0.45	
14	14	0.289	
14	15	0.16	
14	16	0.169	
14	17	0.495	
14	18	0.23	
14	19	0.142	
14	20	0.318	
14	21	0.407	
14	22	0.236	
14	23	0.164	
14	24	0.17	
14	25	0.101	
14	26	0.496	
14	27	0.412	
14	28	0.325	
14	29	0.02	
14	30	0.193	
14	31	0.063	
14	32	0.485	
14	33	0.108	
14	34	0.103	
14	35	0.377	
14	36	0.141	
14	37	0.253	
14	38	0.087	
14	39	0.124	
14	40	0.24	
14	41	0.043	
14	42	0.005	
14	43	0.332	
14	44	0.123	
14	45	0.44	
14	46	0.088	
14	47	0.26	
14	48	0.033	
14	49	0.05	
14	50	0.169	
14	51	0.195	
14	52	0.302	
14	53	0.439	
14	54	0.382	
14	55	0.041	
14	56	0.004	
14	57	0.333	
14	58	0.212	
14	59	0.145	
14	60	0.103	
14	61	0.232	
14	62	0.248	
14	63	0.416	
14	64	0.072	
14	65	0.295	
14	66	0.248	
14	67	0.051	
14	68	0.418	
14	69	0.004	
14	70	0.316	
14	71	0.159	
14	72	0.273	
14	73	0.208	
14	74	0.4	
14	75	0.464	
14	76	0.011	
14	77	0.383	
14	78	0.412	
14	79	0.473	
14	80	0	
14	81	0.491	
14	82	0.067	
14	83	0.248	
14	84	0.223	
14	85	0.21	
14	86	0.199	
14	87	0.123	
14	88	0.312	
14	89	0.41	
14	90	0.391	
14	91	0.214	
14	92	0.221	
14	93	0.414	
14	94	0.218	
14	95	0.456	
14	96	0.01	
14	97	0.252	
14	98	0.477	
14	99	0.005	
14	100	0.116	
14	101	0.499	
14	102	0.212	
14	103	0.161	
14	104	0.391	
14	105	0.314	
14	106	0.097	
14	107	0.14	
14	108	0.351	
14	109	0.103	
14	110	0.363	
14	111	0.168	
14	112	0.455	
14	113	0.394	
14	114	0.316	
14	115	0.223	
14	116	0.033	
14	117	0.242	
14	118	0.048	
14	119	0.5	
14	120	0.045	
14	121	0.43	
14	122	0.012	
14	123	0.176	
14	124	0.197	
14	125	0.309	
14	126	0.253	
14	127	0.111	
14	128	0.127	
14	129	0.007	
14	130	0.03	
14	131	0.277	
14	132	0.083	
14	133	0.393	
14	134	0.129	
14	135	0.392	
14	136	0.025	
14	137	0.014	
14	138	0.031	
14	139	0.326	
14	140	0.387	
14	141	0.494	
14	142	0.244	
14	143	0.191	
14	144	0.187	
14	145	0.423	
14	146	0.058	
14	147	0.27	
14	148	0.367	
14	149	0.089	
14	150	0.234	
14	151	0.134	
14	152	0.431	
14	153	0.266	
14	154	0.42	
14	155	0.279	
14	156	0.148	
14	157	0.064	
14	158	0.116	
14	159	0.05	
14	160	0.464	
14	161	0.179	
14	162	0.328	
14	163	0.269	
14	164	0.252	
14	165	0.03	
14	166	0.432	
14	167	0.317	
14	168	0.121	
14	169	0.295	
14	170	0.225	
14	171	0.224	
14	172	0.244	
14	173	0.317	
14	174	0.026	
14	175	0.205	
14	176	0.396	
14	177	0.131	
14	178	0.048	
14	179	0.317	
14	180	0.056	
14	181	0.274	
15	1	0.146	
15	2	0.031	
15	3	0.444	
15	4	0.035	
15	5	0.148	
15	6	0.182	
15	7	0.123	
15	8	0.468	
15	9	0.373	
15	10	0.324	
15	11	0.268	
15	12	0.219	
15	13	0.253	
15	14	0.242	
15	15	0.454	
15	16	0.249	
15	17	0.443	
15	18	0.447	
15	19	0.404	
15	20	0.258	
15	21	0.221	
15	22	0.132	
15	23	0.054	
15	24	0.263	
15	25	0.392	
15	26	0.115	
15	27	0.084	
15	28	0.019	
15	29	0.409	
15	30	0.436	
15	31	0.491	
15	32	0.49	
15	33	0.05	
15	34	0.236	
15	35	0.284	
15	36	0.431	
15	37	0.026	
15	38	0.137	
15	39	0.443	
15	40	0.228	
15	41	0.405	
15	42	0.208	
15	43	0.423	
15	44	0.48	
15	45	0.179	
15	46	0.285	
15	47	0.259	
15	48	0.093	
15	49	0.246	
15	50	0.281	
15	51	0.16	
15	52	0.041	
15	53	0.371	
15	54	0.371	
15	55	0.162	
15	56	0.381	
15	57	0.483	
15	58	0.434	
15	59	0.311	
15	60	0.223	
15	61	0.104	
15	62	0.146	
15	63	0.227	
15	64	0.359	
15	65	0.185	
15	66	0.422	
15	67	0.244	
15	68	0.374	
15	69	0.344	
15	70	0.439	
15	71	0.323	
15	72	0.153	
15	73	0.066	
15	74	0.474	
15	75	0.338	
15	76	0.368	
15	77	0.11	
15	78	0.368	
15	79	0.252	
15	80	0.047	
15	81	0.282	
15	82	0.062	
15	83	0.192	
15	84	0.029	
15	85	0.052	
15	86	0.015	
15	87	0.019	
15	88	0.353	
15	89	0.094	
15	90	0.32	
15	91	0.118	
15	92	0.124	
15	93	0.459	
15	94	0.117	
15	95	0.403	
15	96	0.138	
15	97	0.165	
15	98	0.142	
15	99	0.17	
15	100	0.028	
15	101	0.158	
15	102	0.009	
15	103	0.446	
15	104	0.049	
15	105	0.107	
15	106	0.092	
15	107	0.368	
15	108	0.081	
15	109	0.089	
15	110	0.348	
15	111	0.359	
15	112	0.425	
15	113	0.133	
15	114	0.359	
15	115	0.289	
15	116	0.331	
15	117	0.2	
15	118	0.338	
15	119	0.271	
15	120	0.034	
15	121	0.266	
15	122	0.224	
15	123	0.257	
15	124	0.093	
15	125	0.069	
15	126	0.343	
15	127	0.209	
15	128	0.493	
15	129	0.418	
15	130	0.051	
15	131	0.068	
15	132	0.454	
15	133	0.047	
15	134	0.182	
15	135	0.248	
15	136	0.485	
15	137	0.313	
15	138	0.026	
15	139	0.431	
15	140	0.005	
15	141	0.033	
15	142	0.369	
15	143	0.291	
15	144	0.383	
15	145	0.395	
15	146	0.222	
15	147	0.098	
15	148	0.031	
15	149	0.261	
15	150	0.208	
15	151	0.364	
15	152	0.187	
15	153	0.404	
15	154	0.143	
15	155	0.013	
15	156	0.36	
15	157	0.276	
15	158	0.486	
15	159	0.475	
15	160	0.199	
15	161	0.389	
15	162	0.042	
15	163	0.171	
15	164	0.491	
15	165	0.414	
15	166	0.357	
15	167	0.334	
15	168	0.35	
15	169	0.04	
15	170	0.469	
15	171	0.059	
15	172	0.199	
15	173	0.089	
15	174	0.457	
15	175	0.352	
15	176	0.25	
15	177	0.071	
15	178	0.232	
15	179	0.285	
15	180	0.194	
15	181	0.283	
16	1	0.339	
16	2	0.253	
16	3	0.266	
16	4	0.267	
16	5	0.15	
16	6	0.399	
16	7	0.003	
16	8	0.345	
16	9	0.27	
16	10	0.347	
16	11	0.363	
16	12	0.365	
16	13	0.06	
16	14	0.157	
16	15	0.462	
16	16	0.288	
16	17	0.45	
16	18	0.154	
16	19	0.362	
16	20	0.201	
16	21	0.286	
16	22	0.445	
16	23	0.152	
16	24	0.062	
16	25	0.433	
16	26	0.436	
16	27	0.085	
16	28	0.044	
16	29	0.241	
16	30	0.188	
16	31	0.49	
16	32	0.392	
16	33	0.252	
16	34	0.079	
16	35	0.13	
16	36	0.482	
16	37	0.401	
16	38	0.208	
16	39	0.23	
16	40	0.328	
16	41	0.315	
16	42	0.071	
16	43	0.187	
16	44	0.23	
16	45	0.43	
16	46	0.376	
16	47	0.146	
16	48	0.257	
16	49	0.04	
16	50	0.42	
16	51	0.271	
16	52	0.162	
16	53	0.23	
16	54	0.108	
16	55	0.252	
16	56	0.298	
16	57	0.31	
16	58	0.388	
16	59	0	
16	60	0.097	
16	61	0.5	
16	62	0.345	
16	63	0.344	
16	64	0.05	
16	65	0.337	
16	66	0.235	
16	67	0.164	
16	68	0.396	
16	69	0.115	
16	70	0.335	
16	71	0.276	
16	72	0.492	
16	73	0.144	
16	74	0.15	
16	75	0.253	
16	76	0.187	
16	77	0.431	
16	78	0.181	
16	79	0.163	
16	80	0.118	
16	81	0.186	
16	82	0.272	
16	83	0.116	
16	84	0.411	
16	85	0.042	
16	86	0.082	
16	87	0.196	
16	88	0.485	
16	89	0.228	
16	90	0.189	
16	91	0.155	
16	92	0.109	
16	93	0.235	
16	94	0	
16	95	0.374	
16	96	0.414	
16	97	0.473	
16	98	0.136	
16	99	0.366	
16	100	0.427	
16	101	0.133	
16	102	0.386	
16	103	0.199	
16	104	0.466	
16	105	0.152	
16	106	0.122	
16	107	0.008	
16	108	0.476	
16	109	0.149	
16	110	0.164	
16	111	0.441	
16	112	0.144	
16	113	0.067	
16	114	0.409	
16	115	0.188	
16	116	0.301	
16	117	0.17	
16	118	0.457	
16	119	0.461	
16	120	0.352	
16	121	0.28	
16	122	0.475	
16	123	0.417	
16	124	0.293	
16	125	0.082	
16	126	0.437	
16	127	0.458	
16	128	0.398	
16	129	0.143	
16	130	0.47	
16	131	0.184	
16	132	0.379	
16	133	0.281	
16	134	0.4	
16	135	0.147	
16	136	0.054	
16	137	0.438	
16	138	0.369	
16	139	0.099	
16	140	0.395	
16	141	0.074	
16	142	0.26	
16	143	0.036	
16	144	0.239	
16	145	0.349	
16	146	0.497	
16	147	0.153	
16	148	0.178	
16	149	0.172	
16	150	0.193	
16	151	0.499	
16	152	0.261	
16	153	0.287	
16	154	0.377	
16	155	0.217	
16	156	0.092	
16	157	0.093	
16	158	0.474	
16	159	0.385	
16	160	0.023	
16	161	0.495	
16	162	0.438	
16	163	0.25	
16	164	0.055	
16	165	0.483	
16	166	0.097	
16	167	0.455	
16	168	0.392	
16	169	0.025	
16	170	0.48	
16	171	0.136	
16	172	0.459	
16	173	0.218	
16	174	0.23	
16	175	0.264	
16	176	0.182	
16	177	0.286	
16	178	0.236	
16	179	0.116	
16	180	0.298	
16	181	0.309	
17	1	0.197	
17	2	0.493	
17	3	0.16	
17	4	0.169	
17	5	0.49	
17	6	0.008	
17	7	0.228	
17	8	0.204	
17	9	0.373	
17	10	0.107	
17	11	0.332	
17	12	0.184	
17	13	0.061	
17	14	0.187	
17	15	0.491	
17	16	0.182	
17	17	0.457	
17	18	0.424	
17	19	0.061	
17	20	0.035	
17	21	0.044	
17	22	0.381	
17	23	0.144	
17	24	0.258	
17	25	0.248	
17	26	0.251	
17	27	0.056	
17	28	0.049	
17	29	0.329	
17	30	0.264	
17	31	0.484	
17	32	0.136	
17	33	0.298	
17	34	0.267	
17	35	0.227	
17	36	0.232	
17	37	0.395	
17	38	0.252	
17	39	0.05	
17	40	0.126	
17	41	0.076	
17	42	0.266	
17	43	0.01	
17	44	0.282	
17	45	0.299	
17	46	0.474	
17	47	0.357	
17	48	0.254	
17	49	0.093	
17	50	0.138	
17	51	0.118	
17	52	0.076	
17	53	0.272	
17	54	0.161	
17	55	0.114	
17	56	0.012	
17	57	0.38	
17	58	0.332	
17	59	0.089	
17	60	0.063	
17	61	0.338	
17	62	0.006	
17	63	0.1	
17	64	0.44	
17	65	0.059	
17	66	0.042	
17	67	0.151	
17	68	0.303	
17	69	0.176	
17	70	0.209	
17	71	0.401	
17	72	0.063	
17	73	0.36	
17	74	0.415	
17	75	0.475	
17	76	0.13	
17	77	0.058	
17	78	0.232	
17	79	0.496	
17	80	0.125	
17	81	0.087	
17	82	0.303	
17	83	0.323	
17	84	0.435	
17	85	0.211	
17	86	0.402	
17	87	0.38	
17	88	0.262	
17	89	0.322	
17	90	0.376	
17	91	0.041	
17	92	0.205	
17	93	0.236	
17	94	0.204	
17	95	0.259	
17	96	0.269	
17	97	0.413	
17	98	0.061	
17	99	0.297	
17	100	0.103	
17	101	0.396	
17	102	0.1	
17	103	0.118	
17	104	0.387	
17	105	0.161	
17	106	0.234	
17	107	0.434	
17	108	0.378	
17	109	0.104	
17	110	0.263	
17	111	0.184	
17	112	0.238	
17	113	0.034	
17	114	0.359	
17	115	0.238	
17	116	0.491	
17	117	0.284	
17	118	0.35	
17	119	0.034	
17	120	0.484	
17	121	0.189	
17	122	0.451	
17	123	0.364	
17	124	0.287	
17	125	0.103	
17	126	0.402	
17	127	0.364	
17	128	0.468	
17	129	0.195	
17	130	0.147	
17	131	0.346	
17	132	0.108	
17	133	0.404	
17	134	0.247	
17	135	0.083	
17	136	0.001	
17	137	0.333	
17	138	0.498	
17	139	0.091	
17	140	0.451	
17	141	0.141	
17	142	0.154	
17	143	0.07	
17	144	0.028	
17	145	0.2	
17	146	0.312	
17	147	0.322	
17	148	0.409	
17	149	0.25	
17	150	0.229	
17	151	0.094	
17	152	0.213	
17	153	0.387	
17	154	0.151	
17	155	0.312	
17	156	0.323	
17	157	0.453	
17	158	0.26	
17	159	0.165	
17	160	0.024	
17	161	0.051	
17	162	0.497	
17	163	0.387	
17	164	0.045	
17	165	0.273	
17	166	0.446	
17	167	0.077	
17	168	0.461	
17	169	0.419	
17	170	0.293	
17	171	0.127	
17	172	0.487	
17	173	0.01	
17	174	0.288	
17	175	0.097	
17	176	0.103	
17	177	0.489	
17	178	0.232	
17	179	0.343	
17	180	0.391	
17	181	0.162	
18	1	0.221	
18	2	0.352	
18	3	0.241	
18	4	0.414	
18	5	0.408	
18	6	0.376	
18	7	0.009	
18	8	0.229	
18	9	0.089	
18	10	0.438	
18	11	0.157	
18	12	0.445	
18	13	0.249	
18	14	0.301	
18	15	0.313	
18	16	0.012	
18	17	0.482	
18	18	0.028	
18	19	0.194	
18	20	0.434	
18	21	0.357	
18	22	0.161	
18	23	0.32	
18	24	0.383	
18	25	0.228	
18	26	0.132	
18	27	0.045	
18	28	0.173	
18	29	0.202	
18	30	0.441	
18	31	0.088	
